,img_ID,artist,height,width,whitespace,chiaroscuro,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10
2430,211848,monet,250,302,0.39868,0.6219,#7F7F3F,#7FBFBF,#BFBFFF,#3F7F00,#BFBF7F,#7F7FBF,#BF7F00,#003F00,#7F7F7F,#3F7F7F
2431,211857,monet,250,337,0.39881,0.05517,#3F7FBF,#3F3F00,#7FBFFF,#000000,#7F7F7F,#3F003F,#BFBFFF,#3F3F7F,#7F7FBF,#7F7FFF
2432,211864,monet,250,339,0.39882,2.39716,#7F7F3F,#BFBFFF,#BFBF7F,#7FBFBF,#BFFFFF,#7FBFFF,#7F7FBF,#000000,#7F7F7F,#BFBF3F
2433,211865,monet,250,386,0.39896,0.219,#BFBFBF,#3F3F7F,#7F7FBF,#003F00,#003F3F,#003F7F,#7FBFBF,#3F3F3F,#7F7F7F,#3F7FBF
2434,211867,monet,250,313,0.39872,0.10331,#BFBFBF,#3F3F3F,#7F7F7F,#FFBFBF,#3F3F3F,#003F00,#7F3F3F,#BF7F7F,#3F3F3F,#BFBF7F
2438,211878,monet,250,416,0.39904,0.09649,#FFFF7F,#003F00,#FFBF7F,#BFBF7F,#7F7F3F,#3F0000,#BF7F00,#FFFFBF,#7F7F00,#3F7F00
2439,211879,monet,250,310,0.39871,0.18091,#BFBF7F,#BFFFFF,#000000,#7F7F00,#3F7FFF,#7FBFBF,#7FBFFF,#BF7F00,#BFBFBF,#3F7F7F
2443,211893,monet,250,308,0.3987,0.12932,#BFBFBF,#7F3F00,#7F7F7F,#BF7F00,#3F0000,#7F7FFF,#7F7F00,#3F0000,#7F7FBF,#BFBFFF
2444,211911,monet,250,314,0.39873,0.8892,#BFBFBF,#7F7F3F,#FFFFFF,#003F3F,#BF7F7F,#BFBFFF,#7F7F7F,#FFFFBF,#7F3F3F,#7FBFBF
2445,211912,monet,250,340,0.39882,0.03672,#BFBFFF,#3F3F00,#000000,#7F7F7F,#3F7F7F,#7F7F3F,#BFBFBF,#3F7F3F,#BFFFFF,#FFBF7F
2446,211913,monet,250,304,0.39868,0.18264,#7F7F7F,#BFBFFF,#FFBF3F,#7F7F3F,#3F3F3F,#FFFFFF,#7FBFFF,#BF7F3F,#000000,#FFBF7F
2448,211919,monet,250,352,0.39886,0.16706,#7F7F7F,#000000,#3F3F3F,#BFBFBF,#7F7FBF,#7F3F3F,#7F3F7F,#BFBF7F,#FFFFBF,#3F3F7F
2449,211921,monet,250,304,0.39868,0.19461,#7F7FBF,#BFBFBF,#3F3F3F,#3F003F,#7F7F7F,#7FBFBF,#7FBF7F,#3F003F,#BFBF7F,#3F0000
2450,211937,monet,250,139,0.39712,2.76,#7F7F7F,#3F3F3F,#7F7F3F,#3F7F7F,#FFBF7F,#3F3F3F,#7F3F3F,#7F7FBF,#3F7F3F,#7F7F3F
2451,211999,monet,250,201,0.39801,0.43384,#BFFFFF,#7F3F3F,#BFBFBF,#BFBF7F,#FFFFBF,#BF7F7F,#000000,#7F7F3F,#FFFFFF,#7F7F7F
2452,212069,monet,250,417,0.39904,0.95853,#BFBFBF,#7F7F3F,#FFFFFF,#7F7F7F,#3F3F00,#FFBFBF,#BFBF7F,#FFFFBF,#7FBFBF,#BFBFFF
2456,212182,monet,250,338,0.39882,0.11152,#BFFFFF,#3F7F3F,#BFBF7F,#00003F,#7FBFBF,#BFBF3F,#7F7F7F,#7F7F3F,#003F3F,#FFFFFF
2457,212183,monet,250,204,0.39804,0.02544,#7F7F3F,#000000,#7F7F7F,#BF7F7F,#3F3F3F,#7F3F3F,#BF7F3F,#7F7FBF,#3F003F,#FFBF7F
2458,212184,monet,250,191,0.39791,0.20607,#3F7F3F,#BFBFFF,#BFBF3F,#7F7FBF,#000000,#FFBF7F,#7F7F3F,#BF7F3F,#3F3F3F,#7FBFBF
2459,212185,monet,250,200,0.398,0.90455,#7F7F3F,#7FBFFF,#003F3F,#BF7F3F,#7F7F7F,#BFBF3F,#3F7FBF,#BFBF7F,#BFFFFF,#3F3F7F
2460,212234,monet,250,176,0.39773,0.02288,#000000,#7FBFBF,#BFBFBF,#7F7F00,#BFBFFF,#BFFFFF,#FFFFBF,#003F3F,#BFBF7F,#7F7F7F
2461,212241,monet,250,204,0.39804,0.17321,#7FBF7F,#BFBFBF,#000000,#BFBF7F,#BFFFBF,#7F7F3F,#7F7F7F,#FFFFBF,#FF7F3F,#3F3F3F
2464,212246,monet,250,311,0.39871,0.82011,#3F7F7F,#BFBF7F,#3F3F3F,#7F7F7F,#7F7F3F,#FFFFBF,#7F3F3F,#BFBFBF,#FFBF7F,#BF7F7F
2465,212264,monet,250,313,0.39872,0.09064,#BFBF7F,#3F3F00,#7F7F00,#BFBFBF,#BF7F7F,#7F7FBF,#7F7F7F,#BF7F00,#3F0000,#FFFFBF
2466,212319,monet,250,531,0.39925,0.1985,#BF7F3F,#3F3F3F,#3F3F3F,#BF7F7F,#7F7F3F,#7F3F3F,#FFBF7F,#003F00,#7F3F3F,#7F7F7F
2470,212442,monet,250,305,0.39869,1.02703,#7FBFBF,#FFFFBF,#BFBFBF,#00003F,#BFBF7F,#7F7F7F,#7F7FBF,#BFFFBF,#FFFFFF,#FFBFBF
2471,212471,monet,250,314,0.39873,0.05096,#3F7F7F,#FFFFFF,#3F3F3F,#3F0000,#3F3F3F,#BFBFBF,#7F7F3F,#7F7F7F,#3F7F3F,#BFFFFF
2472,212472,monet,250,313,0.39872,0.03665,#3F0000,#BF7F3F,#3F3F00,#FFBF7F,#7F7F3F,#BFBF7F,#3F3F3F,#7F3F3F,#3F3F3F,#7F3F3F
2475,212475,monet,250,338,0.39882,0.19824,#7F3F00,#FFFFFF,#3F7F7F,#BFBFBF,#BF7F00,#3F3F00,#BFFFFF,#7F7F7F,#7F7F00,#000000
2476,212481,monet,250,314,0.39873,0.10437,#7FBFFF,#003F3F,#FFFFFF,#7F7F3F,#BFFFBF,#000000,#BF7F3F,#BFFFFF,#7F3F3F,#7F7F7F
2477,212488,monet,250,345,0.39884,0.05377,#BFBF00,#FFFFFF,#3F3F00,#BFBFFF,#000000,#FF7F3F,#7F7F7F,#7F7F00,#FFBF7F,#BFFFFF
2478,212498,monet,250,348,0.39885,0.10888,#7F3F3F,#7F7F7F,#3F0000,#BF7F7F,#BF7FBF,#3F3F3F,#BFBFBF,#7F3F7F,#003F00,#7F7FBF
2479,212504,monet,250,311,0.39871,0.11139,#7FBFBF,#7F3F00,#7F7F00,#000000,#BFBFBF,#3F3F00,#7F7FBF,#BFFFBF,#7FBFFF,#BFBF7F
2480,212507,monet,250,307,0.3987,0.21191,#000000,#BF7F7F,#BF3F00,#BF7F3F,#FFBF7F,#BFBF7F,#3F3F3F,#7F003F,#7F7F3F,#FF7F00
2481,212581,monet,250,333,0.3988,0.03415,#FFFFFF,#3F3F7F,#3F003F,#7FBFFF,#BF7F00,#3F3F3F,#7F7FBF,#3F0000,#BFBFBF,#7F7F7F
2482,212598,monet,250,333,0.3988,0.03888,#BF7F7F,#3F3F3F,#00003F,#BFBFBF,#7F7F7F,#7F7FBF,#7F3F3F,#3F3F3F,#7F7F3F,#BF7FBF
2483,212663,monet,250,310,0.39871,0.02268,#7F7F7F,#3F0000,#BFBFBF,#3F0000,#3F3F3F,#BF7FBF,#7F7FBF,#3F003F,#FFFFBF,#3F3F7F
2485,212680,monet,250,307,0.3987,0.26109,#7FBF7F,#000000,#BFBF7F,#3F7F3F,#3F3F3F,#7F7F7F,#FFFFBF,#BFBFBF,#7F7F3F,#BF7F7F
2486,212736,monet,250,306,0.39869,0.52496,#3F3F3F,#FFFFBF,#7F7F3F,#BFBF7F,#7F7F00,#7F7F7F,#3F0000,#3F3F3F,#7F3F00,#3F7F3F
2487,212747,monet,250,196,0.39796,0.23077,#3F0000,#BF7F7F,#3F7F3F,#3F3F3F,#BF7F3F,#7F7F3F,#7F3F00,#3F3F3F,#3F3F3F,#FFBF7F
2488,212756,monet,250,331,0.39879,0.05212,#BFBFBF,#3F003F,#7F3F3F,#7F7F7F,#FFFFFF,#BFBF7F,#3F0000,#7F3F00,#3F3F3F,#7F7F3F
2490,212795,monet,250,343,0.39883,0.07505,#3F3F3F,#7F7F7F,#7F7F3F,#000000,#7F3F3F,#3F3F3F,#7F7F3F,#BFBF7F,#7F3F3F,#BF7F3F
2491,212811,monet,250,201,0.39801,0.0488,#BFBFBF,#3F3F3F,#7F7F3F,#000000,#BFBF7F,#7F7F7F,#7F3F3F,#BF7F7F,#FFFFBF,#BF7F3F
2492,212812,monet,250,199,0.39799,0.1835,#000000,#FFBFBF,#BF7F7F,#BF0000,#BFBFBF,#BF7F3F,#BFBF7F,#FFBF7F,#FF7F7F,#BF3F3F
2494,212857,monet,250,319,0.39875,0.12259,#7F7F7F,#003F3F,#BFBFBF,#003F00,#000000,#7F7F3F,#7F3F00,#7F7FBF,#3F7F3F,#BFBFFF
2495,212998,monet,250,312,0.39872,0.08502,#3F3F7F,#BFBF7F,#7F7F7F,#3F0000,#3F3F3F,#BF7F7F,#BFBFBF,#3F0000,#7F7F3F,#7F3F3F
2496,211780,monet,250,361,0.39889,0.05754,#BFBFBF,#00003F,#7F7F7F,#BF7F7F,#BFBF7F,#3F3F3F,#00003F,#7F3F3F,#7F7F3F,#BF7F3F
2497,211781,monet,250,312,0.39872,0.06301,#7F7F7F,#3F0000,#BFBFBF,#7FBFBF,#7F7FBF,#000000,#3F3F3F,#BF7F7F,#BFBF7F,#7F3F3F
2498,211791,monet,250,333,0.3988,0.20634,#BF7F3F,#000000,#FFBF7F,#7F7F7F,#3F3F3F,#7F7F3F,#BFBF7F,#FFFFBF,#BF7F7F,#7F3F3F
2499,211794,monet,250,180,0.39778,0.09567,#BF7F3F,#BFBF7F,#000000,#FFBF00,#FFBF7F,#3F3F00,#FFFF7F,#FFBFBF,#7F7F3F,#BFBFBF
2500,211800,monet,250,305,0.39869,0.08731,#BFBFBF,#7F7F3F,#3F3F00,#BF7F3F,#7F7F7F,#BFBF7F,#3F3F3F,#7F3F00,#3F0000,#BF7F7F
2501,211838,monet,250,187,0.39786,0.12237,#FFFFBF,#7F7F3F,#BF7F00,#000000,#BFBFBF,#BFBF7F,#FFBF00,#BFBF00,#3F7F3F,#FFFFFF
2502,211881,monet,250,73,0.39452,1.30909,#FFBF3F,#3F0000,#BFBF7F,#FFBF7F,#7F7F3F,#FF7F3F,#BF7F3F,#7F003F,#FFFF7F,#FFFF3F
2503,211888,monet,250,75,0.39467,0.03683,#BF0000,#FFBFBF,#000000,#FFBF7F,#3F3F00,#7F7F3F,#FF7F00,#FFFFBF,#FFFF7F,#BFBF7F
2504,211889,monet,250,74,0.39459,0.03091,#000000,#BF7F3F,#BFBFBF,#BFBF00,#7F7F7F,#003F3F,#FFFFFF,#FFFF00,#FFBF7F,#3F3F3F
2507,212041,monet,250,356,0.39888,0.03508,#7F7F3F,#FFFFBF,#3F0000,#BFBF3F,#3F0000,#FFBFBF,#FFBF7F,#3F3F3F,#BFBF7F,#BFBFBF
2508,212052,monet,250,313,0.39872,0.05331,#FFFFBF,#3F3F3F,#7F7F7F,#000000,#BFBFBF,#3F3F3F,#7F7F3F,#FFFFFF,#3F7F3F,#003F00
2510,212078,monet,250,293,0.39863,0.10425,#7F7F3F,#FFBF7F,#3F0000,#3F3F3F,#FFBFBF,#BFBFBF,#7F3F00,#BF7F3F,#BF7F7F,#3F0000
2511,212101,monet,250,311,0.39871,0.10164,#3F7F3F,#BFBF7F,#7F7F3F,#FFFF7F,#000000,#FFBF00,#7FBF7F,#FFFFFF,#3F3F00,#BF7F00
2512,212197,monet,250,175,0.39771,0.26364,#FFBF3F,#7F3F3F,#BF7F3F,#BF3F00,#BF7F3F,#000000,#FF7F00,#7F3F3F,#3F3F00,#7F3F00
2513,212230,monet,250,333,0.3988,0.30599,#3F3F7F,#BFBFBF,#FFFFFF,#7F7F7F,#7FBFBF,#3F3F3F,#BFBFFF,#3F7F7F,#7F7FBF,#000000
2514,212248,monet,250,139,0.39712,0.08268,#BFBF7F,#003F00,#FFFFBF,#7F7F3F,#003F00,#3F3F3F,#3F3F3F,#3F7F3F,#BFBFBF,#7FBF7F
2517,212315,monet,250,307,0.3987,0.05343,#7F7F3F,#BFBFBF,#00003F,#3F3F3F,#7F7F7F,#3F3F3F,#BFBF7F,#7F3F00,#FFFFFF,#BF7F3F
2518,212395,monet,250,318,0.39874,0.37207,#3F0000,#BFBFBF,#FFFFFF,#7F7F3F,#BFBF7F,#7F3F00,#BFFFBF,#FFFFBF,#7F7F7F,#3F3F3F
2519,212439,monet,250,311,0.39871,0.15979,#7F7F7F,#3F3F3F,#7FBFBF,#BFBFBF,#000000,#7F3F3F,#7F7FBF,#7F7F3F,#3F7F7F,#BFBF7F
2520,212584,monet,250,308,0.3987,0.03657,#000000,#BFBFBF,#7F7F7F,#3F3F00,#BFBF7F,#FFFFBF,#7FBF7F,#7FBFBF,#3F7F7F,#BF7F7F
2521,212585,monet,250,334,0.3988,0.04676,#00003F,#BFBF7F,#7F7F7F,#FFFFBF,#FFBF7F,#3F3F3F,#000000,#7F7F3F,#BF7F7F,#BFBFBF
2522,212590,monet,250,314,0.39873,0.07813,#FFFFFF,#003F3F,#7FBFBF,#BFBFBF,#000000,#BFBF7F,#3F7F7F,#FFFFBF,#7F7F3F,#7F7F7F
2523,212597,monet,250,336,0.39881,0.37099,#3F3F7F,#BFBFBF,#7FBFBF,#00003F,#7FBFFF,#7F7F7F,#FFBFBF,#BFFFBF,#3F7FBF,#BFFFFF
2525,212697,monet,250,410,0.4,0.08301,#7F3F3F,#FFFFBF,#000000,#3F3F3F,#FFBF7F,#BFBFBF,#FFFFFF,#7F7F7F,#3F3F7F,#BF7F7F
2527,212778,monet,250,177,0.39774,0.19643,#7F3F00,#BFBFBF,#FFBFBF,#000000,#BFBF7F,#3F7F00,#BF3F00,#7F7F7F,#BF7F3F,#7F7F3F
2528,212810,monet,250,73,0.39452,0.05742,#BF7F7F,#3F3F00,#BFBFBF,#7F7F7F,#BF7F00,#FFBF7F,#000000,#7F7F3F,#FFBF00,#FFFFBF
2529,212852,monet,250,317,0.39874,0.59065,#000000,#BFFFFF,#BFBF3F,#BFBF7F,#7F7F7F,#FFFFBF,#BFBFBF,#3F3F3F,#FFFFFF,#7F7F3F
2530,213018,monet,250,76,0.39474,0.42857,#BFBF7F,#BF7F00,#FFBF3F,#000000,#BF7F3F,#7F7F3F,#FFBF3F,#BF3F3F,#FFBF7F,#BFBF3F
2531,212140,monet,250,296,0.4,0.07339,#FFFF3F,#7F3F3F,#BF7F3F,#3F3F00,#7F7F3F,#7F3F00,#BFBF3F,#3F3F00,#000000,#3F3F3F
2532,212696,monet,250,375,0.39893,0.53429,#FFBF7F,#3F7F7F,#FFFFBF,#BFFFFF,#3F7F3F,#BFBFBF,#003F3F,#7FBFFF,#7F7F7F,#7F7F3F
2533,212749,monet,250,307,0.3987,0.03797,#7F7F3F,#FFFFFF,#3F3F3F,#003F00,#3F3F3F,#BFBF7F,#7F7F7F,#7F3F00,#3F0000,#FFFFBF
2534,212809,monet,250,181,0.39779,0.0192,#BF7F3F,#3F0000,#3F7F7F,#BF3F00,#3F0000,#3F3F00,#FFBF7F,#7FBF7F,#7F7F3F,#3F7F00
2535,9223372032559848259,monet,250,310,0.39871,0.23409,#3F3F3F,#7FBF7F,#3F7F3F,#BFBFBF,#7F7F7F,#00003F,#3F7F7F,#7F7F3F,#7F3F00,#003F3F
2536,9223372032559848214,monet,250,313,0.39872,0.02286,#3F7F00,#000000,#3F3F3F,#7F7F7F,#BFBFBF,#3F3F00,#FFBF3F,#7F7FBF,#7F7F3F,#3F3F7F
2537,211750,monet,250,314,0.39873,0.0889,#BFBFBF,#7F3F00,#7F7F3F,#3F3F3F,#BF7F3F,#FF7F3F,#000000,#3F3F3F,#7FBFBF,#7F7F3F
2539,211757,monet,250,306,0.39869,0.17973,#BFBFFF,#BF7F3F,#3F3F00,#7F7FBF,#FFFFFF,#FFBF7F,#7F7F00,#FFBF3F,#000000,#7F7F7F
2540,211786,monet,250,316,0.39873,0.03181,#7F7F00,#3F3F3F,#BFBFBF,#000000,#7F7F3F,#3F7FBF,#BFBF7F,#7F7F7F,#BFBF00,#3F3F3F
2541,211787,monet,250,312,0.39872,0.0358,#BFBFBF,#003F00,#3F3F7F,#7F7FBF,#000000,#FFFFFF,#3F3F3F,#FFBFBF,#7F7F7F,#3F3F3F
2543,211795,monet,250,205,0.39805,0.12766,#BFBFBF,#000000,#7F7F00,#3F3F7F,#BF7F00,#BF7FBF,#7F7F7F,#3F3F00,#3F3F3F,#7F7FBF
2544,211796,monet,250,181,0.39779,0.01896,#BFBF7F,#3F3F3F,#BF0000,#000000,#BF7F7F,#7F7F3F,#7F7F7F,#FF7F00,#3F003F,#3F3F3F
2546,211816,monet,250,313,0.39872,0.02152,#FFBF7F,#3F3F00,#BFBFBF,#3F0000,#7F7F3F,#BFBF7F,#000000,#7F7F7F,#7F3F00,#FFFFBF
2547,211817,monet,250,308,0.3987,0.11799,#FFFFBF,#3F3F3F,#BFBF7F,#7F7F7F,#FF7F3F,#003F00,#BFBFBF,#3F3F3F,#7F3F3F,#3F7F7F
2548,211818,monet,250,320,0.39875,0.02519,#3F0000,#BFBFBF,#7F3F00,#FFFFFF,#3F0000,#3F3F3F,#FFFFBF,#7F7F7F,#BFFFBF,#BFBF7F
2549,211874,monet,250,379,0.39894,0.53015,#FFFFFF,#7F7F7F,#7FBFBF,#3F3F7F,#BFBF7F,#3F3F3F,#BFBFBF,#BF7F7F,#3F7F7F,#7F7FBF
2550,211891,monet,250,312,0.39872,0.09436,#3F3F00,#FFBFBF,#BF7F00,#7F7FBF,#FFBF3F,#000000,#7F3F3F,#7F3F3F,#7F7F00,#7F7F7F
2551,211922,monet,250,345,0.39884,0.06645,#3F0000,#BF7F7F,#FFFFBF,#7F3F3F,#BFBFBF,#3F3F3F,#000000,#7F7F7F,#7F7F3F,#BFBF7F
2552,211948,monet,250,314,0.39873,0.03746,#BFBF7F,#3F7F00,#7FBF7F,#3F3F00,#FFFFFF,#7F7F00,#BFFFBF,#003F00,#3F3F00,#BFBF00
2553,211984,monet,250,313,0.39872,0.02023,#3F3F3F,#7F7FBF,#3F0000,#3F3F7F,#7F7F7F,#BFBFBF,#7F3F3F,#3F3F3F,#3F7F7F,#BF7F7F
2554,211992,monet,250,313,0.39872,0.14378,#7F7FBF,#FFFFFF,#000000,#BFBF3F,#3F3F7F,#BFBFFF,#FFBF3F,#003F3F,#7F0000,#BF7F3F
2555,211997,monet,250,309,0.39871,0.05952,#BFBFBF,#3F3F00,#FFFFFF,#00003F,#3F3F7F,#BF7F3F,#7F7F00,#00003F,#BFFFFF,#7F7FBF
2556,212094,monet,250,312,0.39872,0.04228,#FF7F3F,#3F3F00,#BFBFBF,#7F7F3F,#000000,#FFFFFF,#FFBF7F,#7F7F7F,#BF7F00,#FFBFBF
2557,212100,monet,250,314,0.39873,0.08351,#FFBFBF,#3F3F3F,#7F7F7F,#00003F,#FFFFFF,#000000,#7F7F3F,#BF7F7F,#7F7FBF,#FFBF7F
2558,212155,monet,250,310,0.39871,0.22009,#3F7F7F,#00003F,#7F7F7F,#BFBFBF,#7F7F3F,#3F3F3F,#7FBF7F,#003F3F,#3F7F3F,#7F3F00
2559,212156,monet,250,201,0.39801,0.02894,#3F7F7F,#003F00,#3F3F3F,#000000,#7F7F3F,#7F7F7F,#3F3F7F,#7F3F3F,#3F3F00,#BFBFBF
2560,212157,monet,250,308,0.3987,0.01466,#3F0000,#7F7F7F,#3F3F3F,#3F0000,#BF7F3F,#3F3F00,#7F3F3F,#7F7F3F,#BFBF7F,#7F3F00
2561,212172,monet,250,304,0.39868,0.07613,#FFFFFF,#7F3F00,#7F7F3F,#FFBF7F,#7F7F7F,#3F3F00,#00003F,#FF7F3F,#BFBFFF,#003F3F
2562,212173,monet,250,309,0.39871,0.66811,#FFBFBF,#3F7F7F,#7F7F3F,#3F3F3F,#BFBFBF,#7F7FBF,#003F3F,#BFBF7F,#BFBFFF,#7F7F7F
2563,212316,monet,250,306,0.39869,0.04103,#3F0000,#BFBFBF,#7F3F3F,#BF7F7F,#7F3F00,#3F003F,#3F3F00,#7F7F3F,#FFBFFF,#7F3F00
2564,212354,monet,250,222,0.3982,0.02729,#FFFFBF,#3F3F3F,#BF7F7F,#000000,#BF7F3F,#FFBFBF,#7F3F3F,#7F7F7F,#BFBF7F,#7F7F3F
2565,212360,monet,250,309,0.39871,0.15627,#FFBF7F,#003F00,#BF7F00,#FFBFFF,#7F3F00,#FFFFFF,#BF7F7F,#BFBFBF,#3F3F00,#7F7F00
2567,212414,monet,250,338,0.39882,0.8101,#003F00,#BFFFFF,#7F7F7F,#7F7F3F,#BFBF7F,#FFFFFF,#3F3F3F,#BF7F7F,#BFBF3F,#3F7F3F
2568,212469,monet,250,185,0.39784,0.30872,#7F7F3F,#FFBFBF,#3F0000,#BF7FBF,#7F3F3F,#BF7F7F,#BF7F3F,#7F3F00,#FFBF7F,#3F3F00
2569,212483,monet,250,313,0.39872,0.07305,#7F7F3F,#FFFFFF,#3F7FBF,#000000,#BFFFBF,#003F3F,#FFBF7F,#BFFFFF,#3F3F3F,#FFFFBF
2570,212595,monet,250,317,0.39874,0.01927,#3F3F3F,#7FBFBF,#000000,#7F7F00,#FFBF7F,#FFFFFF,#BFBFBF,#BFFFFF,#3F3F00,#7F7F7F
2571,212639,monet,250,332,0.3988,0.06495,#7F7F7F,#FFBF7F,#3F0000,#3F3F7F,#FFFFBF,#7F3F00,#FFBFBF,#BFBF7F,#FF7F00,#000000
2572,212640,monet,250,313,0.39872,1.67742,#BF7F3F,#003F7F,#BFBFBF,#7F7F3F,#7F7F7F,#3F7F7F,#FF7F7F,#7FBFBF,#003F3F,#7FBFFF
2573,212750,monet,250,313,0.39872,0.07046,#000000,#FFBF7F,#BF7F3F,#BFBFFF,#7F7F7F,#7F3F00,#3F3F3F,#7F7F00,#BF7F3F,#FFFFFF
2574,212751,monet,250,348,0.39885,0.08445,#FFFFFF,#3F3F3F,#BF7F7F,#7F3F3F,#3F003F,#3F0000,#BF7F3F,#BFBFFF,#3F3F7F,#7F3F3F
2575,212752,monet,250,313,0.39872,0.0363,#FFFFFF,#3F003F,#7F7F7F,#003F00,#7F3F00,#BFBF7F,#3F3F3F,#7F7F3F,#BF7F3F,#BFBFFF
2576,212753,monet,250,315,0.39873,0.06921,#3F0000,#FFBF7F,#7F7F3F,#7F3F00,#BFFFFF,#BF7F3F,#000000,#7F3F3F,#3F3F3F,#7F7F7F
2578,212755,monet,250,307,0.3987,0.49275,#000000,#FFFFFF,#BF7F7F,#BFBFBF,#BFBF7F,#7F7F3F,#7F7F7F,#3F3F3F,#FFFFBF,#FFBFBF
2579,212798,monet,250,204,0.39804,0.22456,#3F7F3F,#BF7F3F,#3F3F3F,#7F7F3F,#BFBF7F,#3F3F3F,#7F3F00,#7F7F7F,#003F00,#FFFFBF
2580,212800,monet,250,361,0.39889,0.06174,#BFFFFF,#3F3F00,#7F7F3F,#BFBF7F,#7FBFFF,#3F7FFF,#000000,#7FBF7F,#3F7F7F,#003FBF
2581,212855,monet,250,358,0.39888,0.21301,#7F7F00,#BFFFFF,#3F3FBF,#000000,#FFFFFF,#BFBF00,#7FBFBF,#3F3F3F,#7F7FBF,#BFBFBF
2583,212863,monet,250,311,0.39871,0.1302,#7F7F3F,#BFBFBF,#3F3F00,#7F7FBF,#3F3F3F,#BF7F3F,#3F0000,#7F7F7F,#FFBF7F,#FFFFBF
2584,212864,monet,250,303,0.39868,1.27966,#BFFFFF,#7F7F00,#FFFFBF,#7F7F7F,#7F3F00,#BF7F00,#BFBFFF,#BFBF7F,#BFBFBF,#3F3F3F
2585,211759,monet,250,181,0.39779,0.17013,#FF7F3F,#BF3F00,#003F00,#BF7F7F,#FFBF00,#3F3F3F,#BF7F3F,#FFBF7F,#FF7F00,#BF7F3F
2586,211767,monet,250,250,0.3984,0.07016,#BFBFFF,#3F0000,#7F7FBF,#3F3F3F,#BFBFBF,#3F0000,#BF7F3F,#7F7F7F,#7FBFBF,#7F3F3F
2587,211866,monet,250,301,0.39867,0.70093,#BFBF3F,#BFBFBF,#FFFFFF,#3F7F7F,#FFFF7F,#003F00,#7FBF7F,#7FBFBF,#BF7F00,#BFBF7F
2588,211897,monet,250,343,0.39883,0.46721,#BFBFBF,#7F7F7F,#3F3F3F,#7FBFBF,#3F7F7F,#000000,#7F7FBF,#BFFFFF,#3F3F7F,#7F3F3F
2589,211901,monet,250,144,0.39722,0.02563,#3F3F3F,#BFBF7F,#3F0000,#7F7F7F,#BFBFBF,#00003F,#3F7FBF,#3F7F7F,#3F3F7F,#7FBFBF
2590,211914,monet,250,318,0.39874,0.02293,#3F003F,#7F7F7F,#7F3F00,#7FBFBF,#BFBFBF,#7F7F3F,#3F0000,#3F3F3F,#3F7F7F,#7F7FBF
2591,211988,monet,250,333,0.3988,0.76147,#3F3F3F,#FFFFBF,#7F7F7F,#BFBFBF,#3F7F3F,#3F7F7F,#3F3F7F,#FFFFFF,#7F7F3F,#3F3F00
2592,211993,monet,250,314,0.39873,0.06384,#BFBFBF,#7F3F00,#000000,#7F7F3F,#3F3F3F,#FFBF3F,#3F3F00,#FFFFBF,#BF7F3F,#7F3F3F
2594,212053,monet,250,357,0.39888,0.45876,#7F7F7F,#FFFFFF,#3F3F3F,#3F7F3F,#BFBFBF,#3F7F7F,#7FBFBF,#BFBFFF,#7F7F3F,#003F3F
2595,212089,monet,250,312,0.39872,0.04289,#7F7F3F,#FFFFBF,#000000,#BFBFBF,#3F3F3F,#BF7F7F,#FFFFFF,#BFBF7F,#7F7F7F,#7FBF7F
2596,212180,monet,250,344,0.39884,0.03688,#3F3F7F,#FFFFFF,#3F003F,#FFBF7F,#7F3F7F,#000000,#3F3F3F,#FFBFFF,#7F7F7F,#7F3F3F
2597,212222,monet,250,311,0.39871,0.04809,#BFBFBF,#3F3F3F,#FF3F3F,#7F7F7F,#FF7F3F,#000000,#BF7F3F,#7F7F3F,#FFBF7F,#3F3F00
2598,212223,monet,250,313,0.39872,0.03843,#003F00,#FFFFBF,#7F7F3F,#FF3F00,#003F00,#FFFFFF,#BF7F3F,#7F3F00,#BFBFBF,#7F7F7F
2599,212270,monet,250,316,0.39873,0.72248,#3F3F3F,#BFFFFF,#7F7F7F,#FFFFBF,#00003F,#BFBFBF,#FFFFFF,#3F3F7F,#3F3F3F,#BFBFFF
2601,212273,monet,250,312,0.39872,0.16412,#7F7F7F,#BFBFFF,#3F3F00,#7F7FBF,#3F3F7F,#BFBFBF,#000000,#FFFFFF,#7F7FFF,#7FBFFF
2602,212277,monet,250,312,0.39872,0.06593,#7F7F7F,#3F003F,#BFBFBF,#BF7F3F,#3F3F3F,#3F3F00,#7F3F00,#BFBF7F,#FFFFBF,#7F7F3F
2603,212350,monet,250,335,0.39881,0.05335,#FFFFFF,#3F7F7F,#BFBF7F,#000000,#BFBFFF,#7F7F7F,#003F3F,#3F3F3F,#7F7F3F,#FFFFBF
2604,212390,monet,250,179,0.39777,0.13972,#FFBF7F,#7F7F3F,#000000,#BFBFBF,#FF0000,#3F3F3F,#BF7F3F,#BFBF7F,#7F7F7F,#FFFFBF
2605,212427,monet,250,316,0.39873,0.05532,#7F7F7F,#3F0000,#BF7F7F,#003F00,#7F3F00,#BF7F3F,#7F7FBF,#7F7F3F,#BFBFBF,#3F3F3F
2606,212430,monet,250,309,0.39871,0.31818,#7FBFBF,#3F3F3F,#7F7F7F,#BFBFBF,#3F7F7F,#00003F,#7F7FBF,#7F7F3F,#FFFFFF,#BFBF7F
