229320,warhol,100,100,0.99,4.5,#3F3F00,#3F7FBF,#BFBFBF,#BF3F3F,#3F3F7F,#3F0000,#3F003F,#7F0000,#BF7F00,#BF3F7F
229329,warhol,100,100,0.99,9.9,#3F7F7F,#BF3F3F,#FFFFFF,#FF7F7F,#007FBF,#7F0000,#FF3F3F,#7F7F7F,#BF007F,#FFBFBF
300194,warhol,100,100,0.99,0.07838,#000000,#7F7FBF,#7F7F00,#7F0000,#7FBFFF,#003F3F,#BF7F00,#3F3F00,#7F3F3F,#BF7FBF
229358,warhol,100,100,0.99,0.83898,#FFFF7F,#3F3FBF,#BF3F3F,#BF0000,#FFFFFF,#FF3F7F,#FF7F7F,#3F3FBF,#3F3F7F,#000000
229370,warhol,100,100,1.0,0.0757,#000000,#FFFFFF,#FF7F7F,#7F7F7F,#FF7FBF,#3F3F7F,#00003F,#FFBFBF,#3F3F3F,#3F7FBF
9223372032559811410,warhol,100,100,0.99,0.06408,#003F00,#7FBFBF,#7F0000,#003F00,#FFBF00,#3FBF00,#3F003F,#FFFFFF,#BF3F7F,#3F7F7F
9223372032559811409,warhol,100,100,0.99,0.61875,#FF0000,#BF003F,#7F7F3F,#3F0000,#BFBF7F,#BF003F,#00003F,#FF7F3F,#FFFFBF,#7F0000
9223372032559811407,warhol,100,100,0.99,0.11688,#BFBF7F,#3F3F3F,#7F7F3F,#FFFF00,#3F3F7F,#3F0000,#FF7F7F,#3F3F3F,#7F3F00,#7F7F3F
9223372032559811406,warhol,100,100,0.99,0.10388,#BFFFFF,#7F7F3F,#3F0000,#BF7FBF,#FF3F3F,#FF7FBF,#7F3F3F,#BFBFFF,#FF7F3F,#3F0000
9223372032559811405,warhol,100,100,1.0,0.06798,#3F7F7F,#FFFFFF,#000000,#BFBFBF,#3F3F3F,#7F7F7F,#003F7F,#7F003F,#7F7FBF,#7FBFBF
229267,warhol,100,100,1.0,0.09294,#FF3F00,#FFFFFF,#000000,#FFFF3F,#BF3F3F,#3F3F3F,#FF7F3F,#FFFFBF,#FF3F3F,#FF7F3F
229335,warhol,100,100,0.99,99.0,#BFBFBF,#7F7F7F,#FFFFFF,#7FBFBF,#3F3F3F,#7F7FBF,#FFBFFF,#7FBF7F,#BF7F7F,#BFBFFF
300231,warhol,100,100,1.0,0.02656,#00003F,#FFFFFF,#BFBF7F,#3F3F3F,#7F7F7F,#FFFFBF,#BFBFBF,#3F3F00,#7F7F3F,#003F00
229364,warhol,100,100,1.0,0.09718,#FFFFFF,#3F3F3F,#003F00,#BFBFBF,#7F7F7F,#FFBFFF,#7F3F3F,#FFBFBF,#BF7F7F,#7F3F7F
229389,warhol,100,100,0.99,0.05103,#FFFFFF,#3F003F,#BFBFBF,#00003F,#FFFF3F,#FF003F,#3F003F,#FFBFBF,#FF7F7F,#7F7F7F
229268,warhol,100,100,1.0,2.38095,#FF003F,#FFBFFF,#FFFFFF,#FFFF3F,#00003F,#BFFFBF,#BF7FFF,#7F7FFF,#7FBFFF,#BF7F7F
229401,warhol,100,100,0.99,0.08162,#3F3F3F,#7F3F3F,#7F7F3F,#3F3F00,#7F3F3F,#7F003F,#3F3F3F,#BF7F7F,#3F3F3F,#BF003F
229392,warhol,100,100,0.99,0.02598,#BFBFBF,#000000,#FFFFFF,#00003F,#BFFFBF,#3F003F,#3F3F7F,#FF7F7F,#7FBFBF,#3F3F00
229393,warhol,100,100,0.99,0.07633,#FFBF00,#000000,#BFFFBF,#3F3F3F,#FFFF7F,#FFBFBF,#FF7F7F,#FFBF3F,#7F7F7F,#FFFF3F
229394,warhol,100,100,0.99,0.23628,#FF3F00,#3F3FFF,#FFFF00,#00FF7F,#FFFFFF,#000000,#3F7FBF,#00007F,#00FFBF,#003FBF
229395,warhol,100,100,0.99,1.02062,#FF0000,#3F003F,#BF7F3F,#FF3F00,#3F0000,#3F3F7F,#7F3F3F,#7F0000,#BF0000,#FF7F00
229325,warhol,100,100,0.99,0.13306,#FF3F00,#3F003F,#BF3F00,#FF3F00,#7F7F00,#BF0000,#FF7F3F,#7F0000,#3F3F3F,#3F003F
229372,warhol,100,100,0.99,0.13655,#BF0000,#003F00,#FF3F00,#7F7FBF,#7F3F00,#003F00,#003F3F,#7FFFFF,#BF3F00,#FF3F00
9223372032559825946,warhol,100,100,0.99,0.32673,#FFBF00,#BFBFBF,#000000,#FFFFFF,#FF3F00,#7F7F7F,#FFFF00,#3F3F3F,#FFFFBF,#FFBFBF
229255,warhol,100,100,1.0,0.0392,#FFFFFF,#000000,#7F3F7F,#FFFF3F,#003F7F,#FF7F7F,#007FBF,#FF3F3F,#3F003F,#BFBFFF
229261,warhol,100,100,1.0,0.03204,#3F3F3F,#FFFFFF,#00003F,#BFBFBF,#7F7F7F,#FFBFBF,#BFBF7F,#7F7FBF,#BFBFFF,#00003F
229327,warhol,100,100,0.99,0.06962,#7F7F7F,#3F3F00,#3F3F3F,#BFBFBF,#3F0000,#7F3F3F,#BF7F7F,#BFBF7F,#3F3F00,#7F7F3F
229331,warhol,100,100,0.99,0.09366,#007FBF,#7F7F00,#FFBF7F,#FF3F00,#000000,#FFFFFF,#BFBFBF,#003F3F,#3F3F00,#7F7FBF
229379,warhol,100,100,0.99,0.01785,#3F3F3F,#FF3F3F,#7F003F,#3F0000,#BF0000,#BF3F3F,#FF003F,#7F3F00,#FF3F3F,#BF3F3F
300195,warhol,100,100,1.0,0.07305,#003F3F,#FFFFFF,#BF7F7F,#FFFFBF,#3F3F3F,#BFBFBF,#3F003F,#7F7F7F,#3F3F3F,#FFBFBF
